id,label,handle,screen_name_length,digits_in_screen_name,user_name_length,time_offset,default_profile,default_picture,account_age,friends,followers,favorites,tweets,retweets,mentions,replies,retweeted
21637115,0.0,sarahleann05,12,2,9,-18000,1,1,2996,2109,1267,5201,16001,1,11,3,0
71450143,0.0,JustinArredondo,15,0,16,-25200,1,1,2803,498,736,123,6449,3,10,4,0
4179350774,0.0,hjrswsnsk,9,0,5,-1,0,1,546,94,19,34,308,17,16,0,0
42893178,0.0,EntertainmenTwt,15,0,19,-18000,1,1,2903,31272,33387,33,16589,2,3,0,0
13089332,0.0,fd0,3,1,10,32400,1,1,3380,1861,2034,37087,46967,4,10,3,0
2997568550,0.0,Ungracefulgraci,15,0,9,-1,0,1,832,15,31,547,562,15,22,0,0
3246120194,0.0,sadan1984,9,4,10,-1,0,1,693,85,9,1,824,0,0,0,0
491569908,0.0,ImprintingHub,13,0,17,-18000,1,1,1911,980,547,13,1298,0,0,0,0
562357919,0.0,bria_garcia,11,0,11,-1,0,1,1839,389,212,25060,2948,9,15,2,0
948150980,0.0,MSDFCU,6,0,6,-14400,1,1,1636,71,203,23,1130,0,2,0,0
369911039,0.0,jordanpatton22,14,2,13,-14400,0,1,2069,269,147,10142,5481,5,11,4,0
436437627,0.0,OGchampagnemami,15,0,4,-28800,1,1,1972,136,313,24855,36720,17,18,0,0
1495947138,0.0,wanwancomei,11,0,12,28800,0,1,1429,113,52,1633,6316,2,14,9,0
1920007904,0.0,alinecunhall,12,0,4,-1,0,1,1316,189,70,3542,3736,0,4,4,0
1431480199,0.0,ktwatson2,9,1,12,-1,1,1,1454,124,82,4528,2322,4,22,7,0
55963258,0.0,Ty1erRichardson,15,1,10,-7200,1,1,2857,628,1609,24032,21501,9,22,3,0
291492315,0.0,reaganclare,11,0,15,-1,0,1,2198,337,447,787,2942,13,16,2,0
404612694,0.0,Wild_TweedleDEE,15,0,9,28800,1,1,2012,301,291,4935,40997,18,18,0,0
366806549,0.0,dhill500,8,3,9,-14400,1,1,2074,179,170,1645,24160,0,0,0,0
513406783,0.0,BYacuel,7,0,14,-1,0,1,1892,186,706,6935,9772,13,17,1,0
39661642,0.0,yoyomoore,9,0,8,-18000,1,1,2917,314,100,107,2994,0,0,0,0
3028997653,0.0,syafiqahanis15,14,2,13,25200,1,1,809,117,99,3024,9336,5,11,6,0
16484978,0.0,ark_keeper,10,0,11,-25200,1,1,3145,123,584,937,14428,9,32,10,0
3287818560,0.0,trillmadeg,10,0,4,-1,0,1,656,485,422,61411,17963,20,40,0,0
362710054,0.0,maljodaibi,10,0,18,-18000,0,1,2082,3803,3799,5,44338,0,0,0,0
2661524223,0.0,pao97_c,7,2,12,-1,0,1,1041,251,272,1208,1259,17,20,1,0
883813284,0.0,Dwayne_Saint,12,0,12,-10800,1,1,1665,222,339,15768,37131,11,11,0,0
3318409255,0.0,tesplin5,8,1,11,-1,0,1,629,979,357,1461,1645,15,21,2,0
26133560,0.0,theresninab,11,0,6,-14400,1,1,2967,94,388,1569,25228,3,6,2,0
3378912742,0.0,Millerhill14,12,2,9,-1,0,1,662,413,511,5401,1964,7,15,5,0
2485859611,0.0,VailAdeline,11,0,12,-1,0,1,1095,634,515,3436,2635,20,20,0,0
1387135098,0.0,NunezJohann,11,0,2,-1,0,1,1471,345,393,697,2737,19,20,0,0
56109876,0.0,Sabberschnitte,14,0,19,7200,1,1,2857,514,625,39633,176313,0,28,18,0
774828691,0.0,Ruby2uzday,10,1,9,-1,1,1,1719,700,1092,9594,7512,12,19,1,0
356580095,0.0,JoeyZaarour,11,0,3,-1,1,1,2091,181,408,11513,3900,9,17,1,0
1668149720,0.0,rsoomii1822,11,4,20,-1,1,1,1364,73,12,0,2225,20,20,0,0
486123433,0.0,FONZILLAH,9,0,6,-18000,0,1,1916,350,292,2780,14814,0,0,0,0
182592178,0.0,maryambh_art,12,0,13,10800,1,1,2448,205,487,1243,5713,0,0,0,0
1838636550,0.0,muthafuckabiebs,15,0,3,-18000,1,1,1337,99,2941,19667,38382,0,0,0,0
2978583408,0.0,AprilLunababy,13,0,14,-1,0,1,846,725,126,962,501,0,0,0,0
143476840,0.0,schwish10,9,2,9,-14400,1,1,2552,652,630,897,20886,0,0,0,0
3534004638,0.0,laddykiruners,13,0,14,-1,0,1,604,23,59,258,2283,0,0,0,0
332959611,0.0,Petty_Paris,11,0,9,-25200,1,1,2129,1267,1806,608,54050,0,0,0,0
445913056,0.0,DawsonHatzman,13,0,4,-14400,0,1,1961,313,325,3434,5426,0,0,0,0
393190638,0.0,joshclegg_FL,12,0,10,-14400,1,1,2029,205,511,1176,15581,0,0,0,0
3143061484,0.0,PSJMLN,6,0,8,25200,1,1,762,5,43,16,3,0,0,0,0
31648644,0.0,cosmoceutica,12,0,14,-18000,1,1,2944,238,92,637,1488,0,0,0,0
3286321634,0.0,insan_kuma,10,0,15,-1,0,1,657,2,36,354,325,0,0,0,0
1629520862,0.0,jay_black1999,13,4,6,-1,0,1,1379,286,367,1196,1568,0,0,0,0
1478061896,0.0,ikemal3,7,1,12,-1,0,1,1436,457,495,8,4581,0,0,0,0
566513150,0.0,xXEmmaBarberXx,14,0,11,3600,1,1,1835,517,562,2110,4220,0,0,0,0
2771923762,0.0,rachaelbreanne,14,0,17,-1,1,1,965,174,203,3029,1418,0,0,0,0
46928242,0.0,aleexhoze,9,0,6,-25200,1,1,2886,128,358,1290,13627,0,0,0,0
286812376,0.0,Kurokoosh,9,0,15,10800,1,1,2207,473,4571,154,43094,0,0,0,0
37885587,0.0,VBSR,4,0,4,-18000,1,1,2925,691,2761,512,6333,0,0,0,0
2984951330,0.0,typicalhoran_,13,0,5,-14400,0,1,843,161,164,4019,3865,0,0,0,0
2307249169,0.0,LauraRc17,9,2,10,-1,0,1,1201,357,368,9290,4422,0,0,0,0
246456146,0.0,mywalkabout40,13,2,12,-21600,1,1,2287,237,207,152,5263,0,0,0,0
806307024,0.0,BEIJINGMAZHU,12,0,14,28800,1,1,1705,728,2108,0,2659,0,0,0,0
614467617,0.0,hookypubs,9,0,12,-1,0,1,1782,61,475,324,4628,0,0,0,0
2562353909,0.0,AnitaSikma,10,0,18,-1,0,1,1080,96,79,229,1124,0,0,0,0
42329747,0.0,labunogjel,10,0,6,28800,1,1,2905,393,408,4368,11483,0,0,0,0
415848343,0.0,AnaAguilar41,12,2,11,-1,1,1,1997,213,217,2962,2495,0,0,0,0
1088029112,0.0,Dahtahl,7,0,14,36000,1,1,1575,255,1072,11109,15915,0,0,0,0
13253,0.0,georgie,7,0,13,7200,1,1,3822,1737,992,141,8703,0,0,0,0
2358245474,0.0,SurrenderGender,15,0,4,7200,1,1,1170,2099,1373,696,9639,0,14,11,0
1607282875,0.0,erinb555,8,3,10,-14400,1,1,1388,486,443,5010,1524,0,0,0,0
428238559,0.0,HoranWithNiall_,15,0,11,-10800,1,1,1982,3231,3326,13967,44108,20,25,0,0
2332555379,0.0,erin_sullie,11,0,13,-1,0,1,1185,187,262,4391,3087,9,14,1,0
1320158370,0.0,DIDO_DM,7,0,10,-25200,1,1,1498,17772,19560,37,7479,6,6,0,0
72648886,0.0,laurijarvilehto,15,0,16,10800,0,1,2799,441,5902,3777,14421,6,15,0,0
2641735739,0.0,SashStadnik,11,0,13,-1,0,1,1048,374,439,7292,670,6,12,5,0
116663132,0.0,AntonnioWright,14,0,7,10800,1,1,2631,212,270,94,37698,7,7,0,0
125218383,0.0,aburo_1,7,1,20,-1,1,1,2604,52,21,38,421,1,6,2,0
2707450740,0.0,MRnMRSJPATRICK,14,0,15,-1,0,1,1008,136,33,592,537,17,18,1,0
233753182,0.0,GLITTERBOMBn,12,0,10,-28800,1,1,2316,348,526,8629,7810,9,9,0,0
3329528505,0.0,tempo_online,12,0,12,-1,1,1,692,51,97,0,3501,0,0,0,0
325993661,0.0,jaslyn_world,12,0,5,-10800,1,1,2140,596,878,6178,9656,10,11,1,0
998131124,0.0,Bottino__,9,0,12,-10800,1,1,1611,281,226,6707,17867,0,7,6,0
116262962,0.0,klainedolphins,14,0,5,3600,1,1,2633,1655,3640,13644,40751,10,13,3,0
2825004866,0.0,neelvisen,9,0,4,-1,0,1,960,276,284,5081,686,15,26,0,0
2190346595,0.0,Dama_iz_Londona,15,0,4,-1,0,1,1264,340,470,26863,3902,1,5,3,0
414640283,0.0,versarhys,9,0,8,7200,1,1,1999,2961,3232,5018,75672,5,8,3,0
470005979,0.0,palvisahni,10,0,11,-25200,1,1,1934,294,485,25363,17173,14,19,2,0
301747825,0.0,MandyReckward,13,0,14,-18000,0,1,2180,368,106,242,968,1,3,1,0
2615535057,0.0,juliambrahms,12,0,1,-1,0,1,1056,285,259,2956,2941,11,10,0,0
381768688,0.0,alesecone1,10,1,5,-1,0,1,2048,765,913,10090,6758,20,21,0,0
4451757672,0.0,PlDp5r,6,1,5,-1,0,1,521,0,246,59,585,12,14,2,0
478622315,0.0,Mingtiandi,10,0,12,28800,1,1,1925,693,1545,8,6315,1,15,4,0
45161016,0.0,kwonjiyolo,10,0,5,-14400,1,1,2893,159,284,13177,31295,5,10,5,0
393490561,0.0,Joe_Williams5,13,1,12,3600,1,1,2029,476,607,11385,19361,0,0,0,0
211646733,0.0,FrancesSheehan,14,0,6,-14400,1,1,2378,2093,937,572,3976,6,49,1,0
526581925,0.0,dancinonthesofa,15,0,12,7200,1,1,1879,548,309,1076,9113,9,16,5,0
2200132293,0.0,BEHlNDTHEMASK,13,0,7,-14400,1,1,1256,1618,1523,47476,31660,6,12,6,0
2370248120,0.0,harshsehgal11,13,2,12,-1,0,1,1162,155,251,161,11256,20,26,0,0
2943664510,0.0,billings_jackie,15,0,10,-18000,1,1,863,76,46,275,2421,2,5,0,0
58614620,0.0,JennyAShaw,10,0,13,-21600,1,1,2848,870,407,10052,9350,17,25,0,0
269102797,0.0,LessThanLanzer,14,0,12,-18000,1,1,2241,87,195,1,13701,13,16,2,0
32348838,0.0,BritBeeby,9,0,13,7200,1,1,2943,466,320,1295,2606,5,21,7,0
35720864,0.0,reddwarf40,10,2,14,36000,1,1,2933,1805,404,1869,26189,6,30,10,0
184022143,0.0,georgeupper,11,0,13,-14400,1,1,2445,566,710,7659,6661,17,26,2,0
307219650,0.0,KarenCarrollMGD,15,0,13,7200,1,1,2171,628,257,46,2492,0,0,0,0
302087933,0.0,Gcina_M,7,0,16,-1,1,1,2180,355,167,151,6474,5,5,0,0
30802368,0.0,Schmariella,11,0,7,-18000,1,1,2947,677,301,3184,12297,3,20,8,0
1536327066,0.0,anthonymonori,13,0,18,7200,1,1,1417,332,408,401,10388,17,26,1,0
388589094,0.0,AbeeyahGanesan,14,0,7,28800,1,1,2036,251,273,3138,36559,16,17,1,0
1691697900,0.0,marie_6303,10,4,5,-14400,1,1,1355,174,175,219,20672,20,21,0,0
1372316628,0.0,jess_nesb1tt,12,1,12,-25200,0,1,1477,355,306,5748,2328,10,14,3,0
3265353439,0.0,27v39,5,4,13,-1,0,1,677,134,181,1253,259,9,14,5,0
2532135561,0.0,Nancy1370Nancy,14,4,7,-1,1,1,1098,411,327,4374,1733,18,21,1,0
3237515738,0.0,DoreydiValadez,14,0,7,-1,0,1,702,152,131,2630,1748,0,0,0,0
73506786,0.0,Frost_Music,11,0,14,-25200,1,1,2795,1576,9975,4920,24742,5,11,1,0
21605503,0.0,YaFavHomieJR,12,0,20,-18000,1,1,2996,5546,11335,19300,15285,3,19,10,0
2756242935,0.0,Freya6742,9,4,5,-1,0,1,982,1315,1041,17147,7106,6,9,2,0
265196636,0.0,KyngNard,8,0,5,-18000,1,1,2248,1252,1643,5226,35357,13,14,0,0
3887070673,0.0,butterfly_red20,15,2,16,-1,0,0,572,76,3,365,814,19,29,1,0
537841059,0.0,jonathanjve_,12,0,17,-25200,1,1,1868,183,205,2613,6134,2,15,9,0
21539881,0.0,Chessielynn,11,0,13,-18000,0,1,2997,1014,390,442,9151,4,4,0,0
2635905766,0.0,cheyrussell3,12,1,16,-1,0,1,1049,205,210,739,840,10,22,3,0
61694837,0.0,peckedq,7,0,6,-21600,1,1,2838,337,349,1365,53870,7,11,3,0
724907522,0.0,ivonne_liere,12,0,12,-21600,1,1,1743,284,409,1236,22686,8,13,3,0
495283255,0.0,tonni_trindade,14,0,16,-7200,1,1,1907,171,358,682,6588,6,6,0,0
378570257,0.0,joongko_jung,12,0,16,-25200,1,1,2054,27,307,1629,5569,15,23,2,0
383312226,0.0,becca_admire,12,0,5,-18000,1,1,2046,466,786,6303,21478,0,0,0,0
2276818190,0.0,_mrslump,8,0,1,-1,0,1,1219,156,166,4682,2464,14,22,2,0
633817553,0.0,meggoneilll,11,0,6,-10800,1,1,1761,340,399,2592,8918,18,21,1,0
459781352,0.0,izzy_hannah,11,0,16,-1,1,1,1945,458,973,6515,10111,11,14,2,0
629919354,0.0,ensmiddy,8,0,12,-1,0,1,1765,251,422,5702,4152,16,21,0,0
40776090,0.0,parego,6,0,10,-10800,1,1,2912,4900,1714,1989,4122,1,2,0,0
853990454,0.0,mlivingston_75,14,2,17,-1,0,1,1681,139,251,4948,7461,10,16,4,0
137846738,0.0,akiller4755,11,4,9,-1,0,1,2567,492,260,971,1713,19,23,0,0
2304042805,0.0,_merdergreys_,13,0,7,-14400,1,1,1202,117,2533,78985,50125,0,0,0,0
296057470,0.0,rodeltherebel,13,0,9,-25200,1,1,2190,291,643,9413,20724,1,13,10,0
41458916,0.0,MerlotVine,10,0,11,7200,1,1,2909,435,2164,122,84715,6,11,4,0
88930901,0.0,xoancer,7,0,13,-1,0,1,2736,86,95,494,1476,13,20,6,0
3246372020,0.0,syerahmohd,10,0,20,-1,0,1,692,171,178,876,2731,0,0,0,0
3399388330,0.0,AllTimeSarahMSU,15,0,14,-25200,0,1,645,469,140,112,979,0,10,0,0
143153117,0.0,uhitschristina,14,0,5,-18000,1,1,2553,161,218,7394,18911,0,14,4,0
521732479,0.0,Taylorweaver14,14,2,3,-1,0,1,1883,593,518,977,1768,16,17,0,0
570601271,0.0,AlifiAnggra,11,0,4,25200,1,1,1830,305,369,132,5914,7,18,10,0
1226091284,0.0,ZachWaka,8,0,11,-1,0,1,1530,1112,1111,8165,5052,7,14,5,0
1045929434,0.0,chocoholixnaomi,15,0,19,7200,0,1,1591,980,2645,8294,8393,13,34,3,0
250951747,0.0,AlexandriaMoje,14,0,4,-18000,0,1,2277,312,245,1972,2851,14,17,2,0
3280135166,0.0,jjongenkim,10,0,12,-1,0,1,663,169,86,13,410,4,8,5,0
312556634,0.0,WraithaloS,10,0,12,28800,1,1,2162,68,25,187,1285,0,0,0,0
235417676,0.0,esoteric_gyal__,15,0,9,-18000,1,1,2312,1608,2259,8522,27711,15,17,1,0
28366268,0.0,P_Ay904,7,3,14,-18000,1,1,2958,219,129,572,99,13,22,5,0
3341702352,0.0,peacemaker271,13,3,10,-1,1,1,621,209,98,12009,2961,0,0,0,0
103863704,0.0,mltj22,6,2,17,-1,0,1,2674,468,147,2058,2795,14,27,6,0
4116007695,0.0,nxwx17,6,2,13,-1,0,1,550,109,127,81,297,8,16,2,0
164438347,0.0,KillahCam__,11,0,17,-14400,1,1,2495,2469,2738,2077,177435,14,19,2,0
3382678798,0.0,samara_osman,12,0,12,-1,0,1,659,217,17,14703,5688,20,20,0,0
2714432840,0.0,Akanksha_I,10,0,8,19800,1,1,1005,142,178,208,671,5,17,7,0
99127860,0.0,coskunsakre,11,0,12,-1,0,1,2692,712,749,0,2162,0,0,0,0
458632493,0.0,supachinks_,11,0,5,-25200,1,1,1947,125,257,1912,6561,9,12,2,0
31523146,0.0,MelissaSwihart,14,0,7,-21600,1,1,2945,106,81,3924,3807,9,13,2,0
2942417632,0.0,SahinAlpoglu,12,0,17,-1,0,1,864,234,635,479,894,19,23,0,0
476496615,0.0,chriscore666,12,3,12,-25200,0,1,1927,293,88,977,1091,4,26,13,0
492516531,0.0,ma_smith12,10,2,13,-36000,0,1,1910,384,394,5380,10150,17,18,0,0
381523148,0.0,AHebsi,6,0,11,-1,0,1,2049,313,124,5432,5247,20,22,0,0
312366071,0.0,KaitlynnBlack15,15,2,14,-14400,1,1,2162,189,700,6141,8813,2,3,0,0
2381148548,0.0,CaitlynnUrbina,14,0,10,-1,0,1,1155,776,783,2638,4620,9,11,1,0
2495553179,0.0,zimnykarolina,13,0,8,-10800,1,1,1115,185,323,5895,7011,20,20,0,0
993056972,0.0,nbillazlkrnain,14,0,11,28800,1,1,1614,519,752,10372,13297,3,12,7,0
2300173172,0.0,kariinnnaa_,11,0,6,-25200,1,1,1205,209,251,6790,3934,16,20,1,0
3319331846,0.0,tiffscloud_,11,0,9,-25200,0,1,628,227,241,729,1584,9,18,5,0
71379711,0.0,ronchris23,10,2,9,-1,0,1,2803,76,73,1842,608,4,8,2,0
244733954,0.0,taytay1525,10,4,6,-21600,1,1,2290,173,296,2468,4670,12,17,2,0
3256443385,0.0,koynapatu,9,0,20,-1,0,1,682,660,62,2332,13877,20,20,0,0
981192584,0.0,RachStylesHemmo,15,0,7,3600,1,1,1620,3259,8291,2394,35756,8,9,1,0
152661729,0.0,loziraptor,10,0,3,3600,1,1,2528,380,453,3628,9038,4,18,8,0
2799034437,0.0,TravisBledsoe02,15,2,9,-25200,0,1,949,165,318,8429,8919,20,21,0,0
555619075,0.0,DMarcuccilli,12,0,17,-1,0,1,1847,262,258,9040,7550,0,0,0,0
4266998195,0.0,sara_bogger,11,0,7,-1,0,1,531,114,177,15,385,4,7,2,0
16605976,0.0,ninacliff,9,0,4,3600,1,1,3136,1347,2044,2654,11608,3,17,10,0
55592032,0.0,atul_faridpur,13,0,20,19800,0,1,2859,260,228,1462,5237,19,23,1,0
374592230,0.0,hayb40,6,2,17,-1,0,1,2061,1037,618,1205,3178,12,25,0,0
2960017537,0.0,savannahbrcwn,13,0,5,-25200,1,1,854,173,308,1300,3092,13,15,0,0
541144807,0.0,EmilieLevesque2,15,1,15,-14400,1,1,1864,650,608,55838,20245,15,20,2,0
29021288,0.0,iisabela,8,0,7,43200,1,1,2955,235,141,1126,19532,6,13,7,0
4203016035,0.0,myshlyavkin1995,15,4,17,-1,0,1,539,43,8,157,294,20,22,0,0
329361249,0.0,DUnHolyAssassin,15,0,14,-14400,1,1,2134,234,240,308,2841,4,27,5,0
117030671,0.0,VamorzaLinda,12,0,6,7200,1,1,2630,197,228,263,29905,0,17,9,0
2595483597,0.0,clairejanespen1,15,1,6,-1,0,1,1064,231,92,1447,805,14,30,6,0
230680562,0.0,kornuitje,9,0,15,-1,0,1,2325,79,16,9,2173,0,21,0,0
3134399143,0.0,belieber_ak_,12,0,12,-1,0,1,766,257,242,2375,2280,8,15,6,0
2926289298,0.0,AlexDevin12,11,2,10,25200,0,1,879,346,13,0,2722,0,0,0,0
490535839,0.0,ToasterKiwi,11,0,18,-21600,1,1,1912,295,2733,5722,4333,0,27,17,0
349342823,0.0,jennradu,8,0,8,-1,1,1,2102,220,387,1537,6446,10,18,5,0
290152391,0.0,SelokaM,7,0,13,-25200,1,1,2201,227,184,1652,1062,3,31,16,0
3061671511,0.0,NewSeniorLiving,15,0,17,-1,0,1,796,1,14,0,6314,0,0,0,0
428140124,0.0,JulianRoepcke,13,0,13,7200,1,1,1982,707,44834,8948,82461,6,13,6,0
1119146862,0.0,twin25nico,10,2,3,28800,0,1,1564,166,124,1224,43937,1,1,0,0
237345391,0.0,caraellis_,10,0,4,3600,1,1,2308,319,652,4968,7917,5,15,10,0
416802154,0.0,rimengell,9,0,4,-25200,1,1,1996,373,475,65,25555,13,23,6,0
1901195994,0.0,SamSupreme_,11,0,4,3600,1,1,1322,396,650,1517,4946,15,17,0,0
264184449,0.0,obiga_,6,0,5,10800,1,1,2250,1479,850,1076,5067,11,20,4,0
18098356,0.0,chrisshores79,13,2,13,-14400,1,1,3068,888,466,618,1720,2,3,1,0
383628985,0.0,heiiiden,8,0,11,25200,1,1,2045,362,429,11,13610,0,0,0,0
293946831,0.0,jsol310,7,3,5,-1,0,1,2194,131,152,154,1349,1,11,7,0
289704689,0.0,BryanCrenshaw,13,0,14,-1,1,1,2201,347,715,7862,7454,8,13,3,0
1658632219,0.0,Reiko_Hinomoto,14,0,15,-1,1,1,1368,76,31,15,560,0,3,0,0
22293055,0.0,seraemsnyder,12,0,11,-18000,1,1,2991,692,396,1353,4755,12,26,2,0
91665181,0.0,PookieGotSwagg,14,0,19,-14400,1,1,2724,496,730,70,24189,0,0,0,0
1276337329,0.0,kara_b4,7,1,10,-1,1,1,1512,652,723,3536,1246,3,14,4,0
213983750,0.0,iampoogowda,11,0,14,19800,1,1,2371,686,1148,6909,9356,3,73,13,0
19646481,0.0,SaraRamsbottom,14,0,15,3600,1,1,3022,348,317,1219,787,19,34,0,0
211044804,0.0,shailaguardia,13,0,18,-25200,0,1,2379,1859,417,27483,31209,0,0,0,0
2602920025,0.0,ndsvstl,7,0,4,28800,1,1,1039,218,112,1567,1227,0,0,0,0
447918615,0.0,mutaab2020,10,4,13,-1,0,1,1959,2140,944,119,4049,19,23,1,0
349991500,0.0,Reriggs,7,0,13,-18000,1,1,2101,366,373,3540,10215,1,9,8,0
1964221856,0.0,susi_novia,10,0,15,-1,1,1,1300,56,138,84,1028,4,8,4,0
30731587,0.0,juliust69,9,2,5,-18000,0,1,2947,174,2786,1225,38631,5,9,2,0
2391776040,0.0,groovybiitch69,14,2,9,-1,0,1,1149,142,193,2501,6973,14,16,1,0
122203009,0.0,mitsou48,8,2,11,-25200,1,1,2614,3063,274,716,483,4,23,13,0
283010533,0.0,Edrissi31,9,2,20,-1,1,1,2214,1914,423,6140,6590,20,29,0,0
175473603,0.0,laurennnG__,11,0,16,3600,1,1,2467,733,738,4872,29806,0,0,0,0
605671261,0.0,AshleyMarieLind,15,0,11,-10800,1,1,1792,587,656,5603,2575,6,12,5,0
3317839639,0.0,zheadioquino06,14,2,15,-1,1,1,630,452,58,11761,13156,10,13,0,0
2969049684,0.0,JessaGarciano,13,0,8,21600,1,1,850,302,371,12290,11552,6,11,3,0
2893783443,0.0,kianataay,9,0,2,-1,1,1,894,292,399,5353,3456,8,12,4,0
90756949,0.0,g_mom_lib,9,0,10,-14400,1,1,2728,985,427,261,10523,17,23,0,0
598652078,0.0,EmmaSellen,10,0,3,-1,1,1,1800,186,197,3212,2207,0,0,0,0
297526355,0.0,InnocentBri91,13,2,5,-28800,1,1,2188,536,764,27,55428,0,0,0,0
170054766,0.0,Kerennaaa,9,0,13,-1,1,1,2481,1656,1809,686,37173,0,0,0,0
24095027,0.0,bmtone,6,0,17,-14400,1,1,2978,2966,897,2920,15786,0,0,0,0
343743987,0.0,coventrycorners,15,0,16,-14400,1,1,2111,72,81,25,3014,0,0,0,0
2980536597,0.0,Knightsontheair,15,0,20,-1,1,1,843,50,724,209,821,0,0,0,0
82223420,0.0,GatewayAtTempe,14,0,15,-25200,0,1,2763,69,142,16,2518,0,0,0,0
305680208,0.0,mr318Lousiana,13,3,11,-1,1,1,2174,2624,2019,36,3911,0,0,0,0
525801620,0.0,kirstycraigie_,14,0,2,3600,1,1,1879,480,418,3873,17354,0,0,0,0
304393027,0.0,MeAgainMullen,13,0,13,-14400,1,1,2176,875,844,4937,10928,0,0,0,0
1970343116,0.0,janetp0ncee,11,1,11,-1,0,1,1297,1215,367,1630,1857,0,0,0,0
628155846,0.0,TheGuuuz,8,0,12,-14400,1,1,1767,217,158,1686,2740,0,0,0,0
2467783618,0.0,Heathershaw97,13,2,7,-1,0,1,1127,627,521,13910,4514,0,0,0,0
405931942,0.0,quinncenzo,10,0,10,-10800,1,1,2010,639,912,16169,12232,0,0,0,0
19191388,0.0,hkimba,6,0,7,-18000,1,1,3031,431,785,8261,10819,0,0,0,0
1623670482,0.0,Al06Marwan,10,2,7,-1,0,1,1382,683,642,1770,4683,0,0,0,0
965192557,0.0,aliciafox450r,13,3,6,-1,0,1,1627,116,173,1123,704,0,0,0,0
1703075480,0.0,leinamabelle,12,0,5,-1,0,1,1350,239,463,22210,6389,0,0,0,0
3342780699,0.0,why_ricoo,9,0,1,-1,0,1,685,352,388,1226,4755,0,0,0,0
2903963259,0.0,gloriacarbajall,15,0,15,-1,0,1,887,616,406,12068,17924,0,0,0,0
138449260,0.0,_Bahiyaaa,9,0,7,-18000,1,1,2566,227,1416,293,43664,0,0,0,0
3745132934,0.0,tako___ys_t,11,0,10,-1,0,1,585,91,778,383,16,0,0,0,0
221404952,0.0,JackPoirier17,13,2,12,-14400,1,1,2351,311,825,798,4125,0,0,0,0
3288028291,0.0,2izzy_Taylor,12,1,5,-1,0,1,655,243,238,24970,5920,0,0,0,0
496599427,0.0,MariahBreton,12,0,6,-14400,1,1,1905,142,464,7910,14514,0,0,0,0
54149147,0.0,RD8_9,5,2,2,19800,1,1,2863,1126,195,130,2679,0,0,0,0
274553355,0.0,ItsSmit,7,0,6,-18000,0,1,2231,126,144,231,18364,0,0,0,0
35616416,0.0,ChelsieGill,11,0,7,-36000,1,1,2933,356,199,6552,5640,0,0,0,0
320984413,0.0,quinki_,7,0,12,36000,1,1,2149,243,524,1043,6921,0,0,0,0
254738601,0.0,kookieangeluk,13,0,6,3600,1,1,2269,744,866,5791,24502,0,0,0,0
1635760326,0.0,fionath_,8,0,5,-1,1,1,1377,1160,1360,4188,16436,0,0,0,0
15830412,0.0,LHRoadkill,10,0,6,-14400,1,1,3190,623,896,2809,54719,0,0,0,0
2377559323,0.0,bdaniel_5,9,1,5,-25200,0,1,1158,437,644,3117,5489,0,0,0,0
895349876,0.0,tj45acp,7,2,14,-10800,0,1,1660,551,271,200,9907,0,0,0,0
277538177,0.0,RyKersten,9,0,12,-18000,1,1,2225,186,219,1133,2799,0,0,0,0
3737879358,0.0,BeaDamada,9,0,11,-1,0,1,586,917,387,1963,9924,0,0,0,0
409568090,0.0,ismuggledrugs,13,0,11,-18000,0,1,2005,155,116,2395,5083,0,0,0,0
87912354,0.0,EmailfromHeaven,15,0,6,3600,1,1,2740,3882,3938,4257,3479,0,0,0,0
52166325,0.0,JermJimenez,11,0,6,-18000,1,1,2870,909,1174,4235,46301,0,0,0,0
2484866839,0.0,DimitrisPhotos,14,0,7,-10800,1,1,1095,443,9835,4004,3409,0,0,0,0
53863574,0.0,fattieliver,11,0,17,28800,1,1,2864,22,15,4,2853,0,0,0,0
50957441,0.0,jo_katabs,9,0,2,10800,1,1,2873,209,1191,2363,9461,0,0,0,0
474316605,0.0,wavez07,7,2,2,-1,1,1,1929,196,281,5592,1879,0,0,0,0
102659558,0.0,topsdaynursery,14,0,18,3600,1,1,2678,634,1922,249,3242,0,0,0,0
3197629148,0.0,mseamands,9,0,14,-25200,1,1,723,65,50,3779,1501,0,0,0,0
227491246,0.0,M4N03L4_,8,4,7,-7200,1,1,2334,786,993,12254,21268,0,0,0,0
18764906,0.0,ZacharyAWilson,14,0,14,-14400,1,1,3042,416,360,3102,11819,0,0,0,0
213490843,0.0,ourspacebayc,12,0,9,-25200,1,1,2372,191,197,93,635,0,0,0,0
975179996,0.0,Grant132110,11,6,19,-1,0,1,1622,441,312,3167,1832,0,0,0,0
183638275,0.0,AdaCouns,8,0,9,-25200,1,1,2446,306,90,0,1,0,0,0,0
3017822828,0.0,Simoens_Cole,12,0,4,-1,0,1,815,689,597,2742,2315,0,0,0,0
59858324,0.0,bretttt42,9,2,13,-18000,1,1,2845,707,403,2894,3236,0,0,0,0
165577958,0.0,honzogonzo,10,0,8,-25200,1,1,2492,229,7623,1428,78349,0,0,0,0
824292696,0.0,jordanjchap,11,0,14,-1,0,1,1696,41,44,1475,881,0,0,0,0
4038879863,0.0,OnlyJliebers,12,0,15,-1,0,1,561,108,132,90,2940,0,0,0,0
528899905,0.0,CorysRib,8,0,7,-18000,1,1,1876,521,592,3425,8458,0,0,0,0
